	muse_id	musname	town	url	url_source
1730	mm.aim.0596	Mcc Museum	London	https://www.mcc.org.au/mcc-reserve/mcc-museum	pred
1731	mm.domus.SC154	Mckechnie Institute	Girvan	https://artuk.org/visit/venues/mckechnie-institute-7389	pred
1732	mm.domus.SC162	Mclean Museum And Art Gallery	Greenock	https://www.inverclyde.gov.uk/community-life-and-leisure/heritage-services/museum	pred
1734	mm.wiki.114	Mechanical Memories Museum	Brighton	https://www.atlasobscura.com/places/mechanical-memories-museum	pred
1735	mm.musa.220	Mechanical Music Museum	nr. Cheltenham	https://www.visitcheltenham.com/things-to-do/mechanical-music-museum-p137223	pred
1736	mm.musa.222	Medieval Undercroft	Guildford	https://historicengland.org.uk/listing/the-list/list-entry/1017194	pred
1737	mm.wiki.491	Meigle Sculptured Stone Museum	Meigle	https://www.historicenvironment.scot/visit-a-place/places/meigle-sculptured-stone-museum/	pred
1738	mm.hha.087	Melbourne Hall & Gardens	Derby	https://www.melbournehall.com/	pred
1739	mm.domus.SE546	Melford Hall	Sudbury	https://www.nationaltrust.org.uk/melford-hall	pred
1740	mm.hha.156	Mellerstain House	Gordon	https://www.mellerstain.com/	pred
1741	mm.domus.EM070	Melton Carnegie Museum	Melton Mowbray	https://www.meltonmuseum.org/	manual
1742	mm.aim.0599	Menai Bridge Heritage Centre	Menai Bridge	https://menaibridges.co.uk/	pred
1743	mm.aim.0600	Mental Health Museum	Wakefield	https://www.experiencewakefield.co.uk/thedms.aspx?dms=3&venue=1992130	pred
1744	mm.hha.147	Meols Hall	Southport	https://meolshall.co.uk/	pred
1745	mm.musa.223	Meopham Windmill	Gravesend	http://www.meopham.org/content/meopham-windmill	pred
1746	mm.domus.YH131	Mercer Art Gallery	Harrogate	https://www.harrogate.gov.uk/mercer-art-gallery	pred
1747	mm.domus.YH074	Merchant Adventurers Hall	York	https://www.merchantshallyork.org/	pred
1748	mm.domus.SW025	Merchants House Museum	Plymouth	http://merchantshouse.org/	pred
1749	mm.domus.SW061	Mere Museum	Mere	https://meremuseum.org/	pred
1750	mm.domus.SE069	Mersea Island Museum	West Mersea	https://www.merseamuseum.org.uk/	pred
1751	mm.aim.0603	Merseyside Fire & Rescue Museum	Bootle	https://www.merseyfire.gov.uk/about/heritage-centre/	pred
1752	mm.domus.NW103	Merseyside Maritime Museum	Liverpool	https://www.liverpoolmuseums.org.uk/merseyside-maritime-museum	pred
1754	mm.aim.0604	Metheringham Airfield Visitor Centre	Lincoln	https://www.metheringhamairfield.co.uk/	pred
1755	mm.domus.SC288	Methil Heritage Centre	Lower Methil	https://onfife.com/venues/methil-heritage-centre	pred
1756	mm.wiki.039	Mevagissey Museum	Mevagissey	https://www.mevagisseymuseum.com/	pred
1757	mm.musa.227	Michael Bruce Cottage Museum	Kinnesswood	https://artuk.org/visit/venues/the-michael-bruce-cottage-museum-5903	pred
1758	mm.domus.SE426	Michelham Priory	Hailsham	https://sussexpast.co.uk/properties-to-discover/michelham-priory	manual
1759	mm.musa.228	Micklegate Bar Museum - Henry VII Experience	York	https://richardiiiexperience.com/discover-medieval-york/about-henry-vii/	pred
1760	mm.musa.229	Mid Hants Railway - Watercress Line Steam Railway	Arlesford	https://www.watercressline.co.uk/	pred
1761	mm.ace.1249	Mid Suffolk Light Railway Museum	Stowmarket	https://www.mslr.org.uk/	pred
1762	mm.domus.NI032	Mid-Antrim Museum	Ballymena	https://www.midandeastantrim.gov.uk/things-to-do/museums-arts/mid-antrim-museum-the-braid-arts-centre	pred
1770	mm.wiki.285	Mid-Norfolk Railway / County School Station	North Elmham	https://www.mnr.org.uk/	pred
1763	mm.aim.0606	Middleport Pottery	Stoke on Trent	https://re-form.org/middleportpottery/information	pred
1764	mm.ace.203	Middlesbrough Institute Of Modern Art (MIMA)	Middlesbrough	https://visitmima.com/	pred
1765	mm.ace.1146	Middleton Railway Museum	Leeds	https://www.novascotia.com/see-do/attractions/middleton-railway-museum-formerly-memory-lane-railway-museum/1641	pred
1766	mm.musa.230	Middleton Top Engine House	by Wirksworth	https://www.derbyshire.gov.uk/leisure/countryside/countryside-sites/country-parks-and-visitor-centres/middleton-top-countryside-centre.aspx	pred
1767	mm.New.77	Midhurst Museum	Midhurst	https://visitmidhurst.com/adverts/the-midhurst-museum/	pred
1768	mm.domus.WM052	Midland Air Museum	Baginton	http://www.midlandairmuseum.co.uk/	pred
1769	mm.domus.EM052	Midland Railway Centre	Ripley	https://www.midlandrailway-butterley.co.uk/	pred
1771	mm.New.103	Migration Museum	London	https://www.migrationmuseum.org/	pred
1772	mm.domus.SE056	Mildenhall And District Museum	Bury St Edmunds	https://mildenhallmuseum.co.uk/	manual
1773	mm.domus.SE600	Milestones - Hampshires Living History Museum	Basingstoke	https://www.milestonesmuseum.org.uk/	pred
1774	mm.domus.WA049	Milford Haven Heritage And Maritime Museum	Milford Haven	https://www.milfordwaterfront.co.uk/shops-restaurants-things-to-do/milford-haven-museum	pred
1775	mm.nimc.017	Milford House Museum	Millford village	http://www.milfordhouse.org.uk/	manual
1776	mm.domus.SE306	Military Intelligence Museum	Nr Shefford	https://www.militaryintelligencemuseum.org/	pred
1777	mm.New.2	Military Museum	Bury St Edmunds	no_resource	no_resource
1779	mm.wiki.404	Military Wireless Museum	Kidderminster	https://www.radiomuseum.org/museum/gb/military-wireless-museum-kidderminster/.html	pred
1780	mm.domus.SE034	Mill Green Museum And Mill	Hatfield	https://www.millgreenmuseum.co.uk/	pred
1781	mm.aim.0616	Mill Meece Pumping Station	Eccleshall	http://www.millmeecepumpingstation.co.uk/	pred
1782	mm.domus.NW160	Millom Discovery Centre	Millom	https://millomdiscoverycentre.co.uk/	pred
1783	mm.domus.SC235	Mills Observatory	Dundee	http://www.leisureandculturedundee.com/culture/mills	pred
1784	mm.wiki.220	Milton Chantry Heritage Centre	Gravesend	https://www.english-heritage.org.uk/visit/places/milton-chantry/	pred
1785	mm.domus.SE036	Milton Keynes Museum	Milton Keynes	http://www.miltonkeynesmuseum.org.uk/	pred
1786	mm.misc.169	Milton Manor House	Abingdon	https://www.miltonmanorhouse.com/	pred
1787	mm.domus.WA045	Minera Lead Mines	Wrexham	http://old.wrexham.gov.uk/english/leisure_tourism/MineraLeadMines.htm	pred
1788	mm.wiki.449	Minerva Arts Centre/the Quilt Association	Llandiloes	https://www.quilt.org.uk/	pred
1789	mm.New.75	Mining Art Museum	Bishop Auckland	https://www.aucklandproject.org/venues/mining-art-gallery/	pred
1790	mm.musa.235	Minster Abbey Gatehouse Museum	Sheerness	https://www.minstergatehouse.co.uk/	manual
1791	mm.New.65	Mintlaw Discovery Centre	Mintlaw	https://artuk.org/visit/venues/mintlaw-discovery-centre-6568	pred
1792	mm.hha.141	Mirehouse	Keswick	https://www.mirehouse.co.uk/	pred
1793	mm.domus.SC285	Modern One	Edinburgh	https://www.nationalgalleries.org/visit/scottish-national-gallery-modern-art	pred
1794	mm.domus.SC310	Modern Two	Edinburgh	https://www.nationalgalleries.org/visit/scottish-national-gallery-modern-art	pred
1795	mm.wiki.428	Moelfre Rnli Seawatch	Moelfre	https://rnli.org/find-my-nearest/museums/moelfre-rnli-seawatch-centre	pred
1796	mm.domus.SC163	Moffat Museum	Moffat	https://moffatmuseum.co.uk/	pred
1797	mm.hha.067	Moggerhanger Park	Moggerhanger	https://www.moggerhangerpark.com/	pred
1798	mm.ace.1236	Moira Furnace Museum	Derby	https://www.moirafurnace.org/	pred
1799	mm.mald.086	Mold Library And Museum	Mold	https://artuk.org/visit/venues/mold-library-and-museum-6873	pred
1800	mm.domus.SW218	Mompesson House	Salisbury	https://www.nationaltrust.org.uk/mompesson-house	pred
1801	mm.wiki.412	Moneypennys Lock House	Craigavon	https://discovernorthernireland.com/things-to-do/moneypennys-lock-p675221	pred
1802	mm.domus.SE530	Monk's House	Lewes	https://www.nationaltrust.org.uk/monks-house	manual
1803	mm.domus.WA027	Monmouth Castle And Regimental Museum	Monmouth	http://www.monmouthcastlemuseum.org.uk/	pred
1804	mm.domus.WA004	Monmouth Museum	Monmouth	https://www.visitmonmouthshire.com/Monmouth-Nelson-Museum-Local-History-Centre/details/?dms=3&venue=1110153	pred
1805	mm.domus.SE128	Mont Orgueil Castle	Gorey	https://www.jerseyheritage.org/places-to-visit/mont-orgueil-castle	pred
1806	mm.domus.SW219	Montacute House	Montacute	https://www.nationaltrust.org.uk/montacute-house	pred
1807	mm.fcm.161	Montacute Tv Radio Toy Museum	Montacute	http://www.montacutemuseum.co.uk/	pred
1808	mm.domus.SC164	Montrose Air Station Museum	Montrose	https://rafmontrose.org.uk/	pred
1809	mm.domus.SC018	Montrose Museum	Montrose	https://www.angusalive.scot/museums-galleries/visit-a-museum-gallery/montrose-museum/	pred
1810	mm.hha.174	Monzie Castle	Crieff	https://monzieestate.com/castle/	pred
1811	mm.wiki.342	Moorcroft Museum	Stoke-on-Trent	https://www.moorcroft.com/museum	pred
1812	mm.domus.YH090	Moravian Museum	Pudsey	http://www.mzm.cz/en/home/	pred
1813	mm.fcm.162	Moray Motor Museum	Elgin	https://moraymotormuseum.org/	pred
1814	mm.misc.242	Morayvia	Forres	https://www.morayvia.org.uk/	pred
1815	mm.misc.020	Moretonhampstead Motor Museum	Moretonhampstead	http://moretonmotormuseum.co.uk/	pred
1816	domus.NE043	Morpeth Chantry Bagpipe Museum	Morpeth	https://museumsnorthumberland.org.uk/morpeth-chantry-bagpipe-museum/	pred
1817	mm.musa.240	Morris Motors Museum	Woodstock	https://www.oxfordbusmuseum.org/william-morris	manual
1818	mm.wiki.085	Mortehoe Museum	Mortehoe	https://www.mortehoemuseum.org.uk/	pred
1819	mm.domus.SW068	Morwellham Quay Museum	Tavistock	http://www.morwellham-quay.co.uk/	pred
1820	mm.wiki.040	Moseley Industrial Narrow Gauge Tramway And Toy Museum	Redruth	http://ngruk.blogspot.com/2015/08/moseley-industrial-museum.html	pred
1821	mm.domus.WM137	Moseley Old Hall	Wolverhampton	https://www.nationaltrust.org.uk/moseley-old-hall	pred
1822	mm.mgs.337	Motoring Heritage Centre	Alexandria	https://motoringheritage.co.uk/	manual
1823	mm.domus.SE549	Mottisfont Abbey	nr Romsey	https://www.nationaltrust.org.uk/mottisfont	pred
1824	mm.mgs.386	Moulin Kirk Heritage Centre	Pitlochry	https://www.pitlochryandmoulinheritagecentre.co.uk/	pred
1825	mm.domus.SW150	Mount Edgcumbe House	Torpoint	https://www.mountedgcumbe.gov.uk/	pred
1826	mm.nimc.006	Mount Stewart	Newtonards	https://www.nationaltrust.org.uk/mount-stewart	pred
1827	mm.hha.183	Mount Stuart	Isle of Bute	https://www.mountstuart.com/	pred
1828	mm.musa.242	Mountfitchet Castle Experience	Stansted	https://mountfitchetcastle.com/	pred
1829	mm.misc.236	Mountsorrel And Rothley Community Heritage Centre	Leicester	http://heritage-centre.co.uk/	pred
1830	mm.domus.SE427	Moyses Hall Museum	Bury St Edmunds	https://www.moyseshall.org/	pred
1831	mm.aim.0628	Mr Georges Museum of Time	Haydon Bridge	http://timeforgeorge.co.uk/	pred
1832	mm.domus.EM092	Mr Straws House	Worksop	https://www.nationaltrust.org.uk/mr-straws-house	pred
1833	mm.fcm.163	Mr Vacuum Cleaner Museum	Heanor	https://cleanhire.co.uk/night-vacuum-cleaner-museum/	pred
1834	mm.domus.EM107	Mrs Smiths Cottage	Navenby	https://www.mrssmithscottage.com/	pred
1835	mm.ace.1256	Mshed	Bristol	https://www.bristolmuseums.org.uk/m-shed/	pred
1836	mm.domus.SE011	Much Hadham Forge Museum	Much Hadham	https://hadhammuseum.org.uk/	pred
1837	mm.domus.WM035	Much Wenlock Museum	Much Wenlock	https://shropshire.gov.uk/museums/shropshires-museums/much-wenlock-museum-and-vic/	pred
1838	mm.domus.SC261	Mull Museum	Isle of Mull	http://www.mullmuseum.org.uk/	pred
1839	mm.hha.142	Muncaster Castle & Gardens	Ravenglass	https://www.muncaster.co.uk/	pred
1840	mm.ace.1105	Mundesley Maritime Museum	Mundesley	https://www.visitnorfolk.co.uk/Mundesley-Mundesley-Maritime-Museum/details/?dms=3&venue=0213180	pred
1841	mm.aim.0791	Murdoch House	Redruth	https://www.carehome.co.uk/carehome.cfm/searchazref/10001024MURA	pred
1842	mm.aim82M.028	Murrays Motorcycle Museum	Santon	https://www.johnsmotorcyclenews.co.uk/events-to-visit/murrays-motorcycle-museum/	pred
1843	mm.misc.241	Museum 4 Watton	Thetford	https://www.museumforwatton.org.uk/	pred
1844	mm.wiki.009	Museum At Muller House	Bristol	https://www.mullers.org/museum	pred
1845	mm.nimc.038	Museum At The Mill	Newtonabbey	https://antrimandnewtownabbey.gov.uk/museumatthemill/	pred
1846	mm.domus.SW134	Museum In The Park	Stroud	https://museuminthepark.org.uk/	pred
1847	mm.domus.SC253	Museum Nan Eilean, Sgoil Lionacleit	Benbecula	https://www.cne-siar.gov.uk/leisure-sport-and-culture/museum-nan-eilean/museum-nan-eilean-uist-and-barra/	pred
1848	mm.domus.SC252	Museum Nan Eilean, Steornabhagh	Stornoway	https://www.lonelyplanet.com/scotland/highlands-and-northern-islands/stornoway-steornabhagh/attractions/museum-nan-eilean/a/poi-sig/1597785/360653	pred
1849	mm.domus.SC313	Museum Of Abernethy	Abernethy	https://www.museumofabernethy.co.uk/	pred
1850	mm.misc.056	Museum Of Antiquities	Windsor	https://collections.etoncollege.com/museums/museum-of-antiquities/	pred
1851	mm.domus.SE378	Museum Of Archaeology And Anthropology, University Of Cambridge	Cambridge	https://maa.cam.ac.uk/	pred
1853	mm.domus.SE003	Museum Of Army Flying	Stockbridge	https://www.armyflying.com/	pred
1854	mm.ace.1292	Museum Of Army Music	London	https://www.army.mod.uk/who-we-are/corps-regiments-and-units/royal-corps-of-army-music/museum-of-army-music/	pred
1855	mm.domus.SW162	Museum Of Bath Architecture	Bath	https://museumofbatharchitecture.org.uk/	pred
1856	mm.domus.SW096	Museum Of Bath At Work	Bath	http://www.bath-at-work.org.uk/	manual
1857	mm.aim.0220	Museum Of Bath Stone	Bath	https://www.museumofbathstone.org/	pred
1858	mm.aim.1119	Museum Of Berkshire Aviation	Reading	https://museumofberkshireaviation.co.uk/	pred
1859	mm.aim.0639	Museum Of Brands, Packaging & Advertising	London	https://museumofbrands.com/	pred
1860	mm.aim.0641	Museum Of British Surfing	Braunton	https://www.museumofbritishsurfing.org.uk/	manual
1861	mm.domus.SE226	Museum Of Cambridge	Cambridge	https://www.museumofcambridge.org.uk/	pred
1862	mm.domus.WM056	Museum Of Cannock Chase	Cannock	https://www.enjoystaffordshire.com/things-to-do/museum-of-cannock-chase-p738881	pred
1864	mm.domus.SC139	Museum Of Childhood (Edinburgh)	Edinburgh	https://www.edinburghmuseums.org.uk/venue/museum-childhood	pred
1868	mm.domus.SC317	Museum Of Communication	Burntisland	https://mocft.co.uk/	pred
1869	mm.ace.1248	Museum Of Computing @ Swindon	Swindon	https://www.museumofcomputing.org.uk/	pred
1870	mm.domus.SW048	Museum Of Dartmoor Life	Okehampton	http://www.dartmoorlife.org.uk/	pred
1871	mm.domus.SW245	Museum Of Design In Plastics	Poole	https://www.modip.ac.uk/	pred
1872	mm.domus.SE059	Museum Of Domestic Design And Architecture	London	https://moda.mdx.ac.uk/	manual
1873	mm.domus.SE002	Museum Of East Anglian Life	Stowmarket	http://eastanglianlife.org.uk/	pred
1874	mm.domus.SW175	Museum Of East Asian Art	Bath	https://meaa.org.uk/	pred
1875	mm.domus.SC135	Museum Of Edinburgh	Edinburgh	https://www.edinburghmuseums.org.uk/venue/museum-edinburgh	pred
1876	mm.ace.569	Museum Of English Rural Life	Reading	https://merl.reading.ac.uk/	pred
1877	mm.domus.SE466	Museum Of Eton Life	Windsor	https://collections.etoncollege.com/museums/museum-of-eton-life/	manual
1878	mm.musa.243	Museum Of Farming Life	Ellon	https://www.nms.ac.uk/national-museum-of-rural-life/	pred
1879	mm.domus.SE272	Museum Of Farnham	Farnham	https://farnhammaltings.com/museum/	pred
1881	mm.domus.SW065	Museum Of Gloucester	Gloucester	https://www.museumofgloucester.co.uk/	manual
1882	mm.domus.NE080	Museum Of Hartlepool	Hartlepool	https://www.culturehartlepool.com/museum-of-hartlepool/	manual
1883	mm.domus.SE580	Museum Of Island History	Newport	https://www.visitisleofwight.co.uk/things-to-do/museum-of-island-history-p138691	pred
1884	mm.domus.SC250	Museum Of Islay Life	Isle of Islay	https://www.islaymuseum.org/	pred
1885	mm.aim.0651	Museum Of Knots & Sailors Ropework	Ipswich	https://despawson.com/the-museum/	pred
1886	mm.domus.NW024	Museum Of Lakeland Life And Industry	Kendal	https://lakelandarts.org.uk/lakeland-museum/	pred
1887	mm.domus.SC168	Museum Of Lead Mining	by Biggar	https://www.leadminingmuseum.co.uk/	pred
1888	mm.domus.EM028	Museum Of Lincolnshire Life	Lincoln	https://www.lincolnshire.gov.uk/museumoflincolnshirelife	pred
1889	mm.ace.1274	Museum Of Liverpool	Liverpool	https://www.liverpoolmuseums.org.uk/museum-of-liverpool	manual
1890	mm.domus.SE048	Museum Of London	London	https://www.museumoflondon.org.uk/museum-london	pred
1891	mm.ace.1180	Museum Of London Docklands	London	https://www.museumoflondon.org.uk/museum-london-docklands	pred
1892	mm.domus.SE604	Museum Of Military Medicine	Aldershot	https://museumofmilitarymedicine.org.uk/	pred
1893	mm.domus.WA084	Museum Of Modern Art, Machynlleth	Machynlleth	https://moma.machynlleth.org.uk/	pred
1894	mm.domus.YH075	Museum Of North Craven Life	Settle	https://www.thefolly.org.uk/	pred
1895	mm.domus.SE102	Museum Of Norwich At The Bridewell	Norwich	https://www.museums.norfolk.gov.uk/museum-of-norwich	manual
1896	mm.domus.EM019	Museum Of Nottingham Life, Brewhouse Yard	Nottingham	https://www.visit-nottinghamshire.co.uk/things-to-do/the-museum-of-nottingham-life-at-brewhouse-yard-p355581	pred
1897	mm.MDN.013	Museum Of Orange Heritage - Schomberg House	Belfast	https://www.orangeheritage.co.uk/	pred
1898	mm.MDN.014	Museum Of Orange Heritage - Sloan's House	Loughgall	https://discovernorthernireland.com/things-to-do/museum-of-orange-heritage-sloans-house-p716301	pred
1899	mm.domus.SE180	Museum Of Oxford	Oxford	https://www.oxford.gov.uk/museumofoxford	pred
1900	mm.mgs.400	Museum Of Piping	Glasgow	https://www.thepipingcentre.co.uk/visit/museum/visit-the-museum	pred
1901	mm.ace.1244	Museum Of Policing In Cheshire	Warrington	http://www.museumofpolicingincheshire.org.uk/	pred
1902	mm.ace.1151	Museum Of Power	Maldon	http://www.museumofpower.org.uk/	pred
1904	mm.domus.SE050	Museum Of Richmond	Richmond-upon-Thames	https://www.museumofrichmond.com/	pred
1905	mm.domus.WM073	Museum Of Royal Worcester	Worcester	https://www.museumofroyalworcester.org/	pred
1906	mm.mgs.307	Museum Of Scottish Lighthouses	Fraserbugh	https://lighthousemuseum.org.uk/	pred
1908	mm.domus.SW122	Museum Of Somerset	Taunton	https://swheritage.org.uk/museum-of-somerset/	pred
1909	mm.ace.1216	Museum Of Technology - The History Of Gadgets And Gizmos	Spalding	http://www.museumoftechnology.org.uk/	pred
1911	mm.wiki.505	Museum Of The British Resistance Organisation	Framlingham	http://www.parhamairfieldmuseum.co.uk/british-resistance-organisation/	pred
1912	mm.domus.SE596	Museum Of The Broads	Norwich	https://www.museumofthebroads.org.uk/	pred
1913	mm.domus.SC265	Museum Of The Cumbraes	Millport	https://www.visitscotland.com/info/see-do/museum-of-the-cumbraes-p293821	pred
1914	mm.misc.110	Museum Of The Gorge	Ironbridge	https://www.ironbridge.org.uk/explore/museum-of-the-gorge/	pred
1915	mm.domus.SE394	Museum Of The History Of Science, University Of Oxford	Oxford	https://www.hsm.ox.ac.uk/	manual
1916	mm.aim.0664	Museum Of The Horse, Tuxford	Newark	http://www.sallymitchell.com/museum	pred
1917	mm.domus.SE218	Museum Of The Iron Age	Andover	https://www.hampshireculture.org.uk/museum-iron-age	pred
1918	mm.domus.SC169	Museum Of The Isles	Ardvasar	https://www.armadalecastle.com/explore/museum/	pred
1919	mm.domus.WM094	Museum Of The Jewellery Quarter	Birmingham	https://www.birminghammuseums.org.uk/jewellery	pred
1920	mm.domus.NW005	Museum Of The Manchester Regiment	Ashton-under-Lyne	https://www.tameside.gov.uk/LibrariesandLeisure/MuseumsandGalleries/Museum-of-the-Manchester-Regiment	pred
1922	mm.domus.EM007	Museum Of The Northamptonshire Regiment	Northampton	https://www.culture24.org.uk/em000007	pred
1924	mm.ace.019	Museum Of The Post Office In The Community	Telford	https://www.postalmuseum.org/	pred
1925	mm.domus.NI007	Museum Of The Royal Irish Regiment	Ballymena	https://www.royal-irish.com/museums/royal-irish-regiment-museum	pred
1926	mm.domus.SE083	Museum Of The Royal Pharmaceutical Society	London	https://www.rpharms.com/about-us/museum	pred
1927	mm.ace.1265	Museum Of The Royal Philatelic Society London	London	https://www.rpsl.org.uk/Museum	pred
1929	mm.mgs.315	Museum Of The University Of St Andrews	St Andrews	https://www.st-andrews.ac.uk/museums/	pred
1932	mm.domus.NW114	Museum Of Transport, Greater Manchester	Manchester	https://motgm.uk/	pred
1933	mm.fcm.179	Museum Of Victorian Science	Whitby	https://www.museumofvictorianscience.co.uk/	pred
1935	mm.domus.NW093	Museum Of Wigan Life	Wigan	https://www.wigan.gov.uk/Resident/Museums-archives/Museum-of-Wigan-Life/index.aspx	pred
1936	mm.ace.036	Museum Of Wimbledon	London	https://wimbledonsociety.org.uk/museum/	pred
1937	mm.aim.0671	Museum Of Witchcraft	Boscastle	https://museumofwitchcraftandmagic.co.uk/	pred
1938	mm.mgs.408	Museum On The Mound	Edinburgh	https://museumonthemound.com/	pred
1852	mm.domus.SW205	Museum of Army Chaplaincy	Swindon	https://chaplains-museum.co.uk/	pred
1863	mm.aim.0172	Museum Of Carpet	Kidderminster	https://museumofcarpet.org/	manual
1865	mm.misc.258	Museum of Classic Sci-Fi	Allendale	http://www.museumofclassicsci-fi.com/	pred
1867	mm.New.36	Museum of Comedy	London	https://www.museumofcomedy.com/	manual
1880	mm.misc.252	Museum of Funeral History	London	https://www.nmfh.org/	pred
1907	mm.New.66	Museum of Scottish Railways	Bo'ness	https://www.bkrailway.co.uk/your-visit/museum/	pred
1931	mm.domus.EM024	Museum of Timekeeping	Newark	https://www.museumoftimekeeping.org.uk/	pred
1934	mm.New.15	Museum of Whitby Jet	Whitby	https://whamond.com/pages/whitby-jet-museum	pred
1910	mm.New.118	Museum of the Book	London	https://www.museumofthebook.com/	pred
1921	mm.ace.266	Museum of the Mercian Regiment (WFR Collection)	Beeston	https://www.stand-firm-strike-hard.org.uk/	pred
1923	mm.domus.SE049	Museum of the Order of St John	London	http://museumstjohn.org.uk/	pred
1928	mm.domus.WM089	Museum of the Staffordshire Yeomanry (Queen's Own Royal Regiment)	Stafford	https://ageofrevolution.org/venues/museum-of-the-staffordshire-yeomanry-queens-own-royal-regiment/	pred
1930	mm.ace.1221	Museum of the Wagoners' Special Reserve	Sledmere	https://www.sledmerehouse.com/things-to-do/wagoners-museum	manual
1939	mm.musa.246	Musselburgh Museum	Musselburgh	https://www.musselburghmuseum.org.uk/	pred
1940	mm.musa.247	Myreton Motor Museum	Aberlady	https://www.myretonmotormuseum.co.uk/	pred
1941	mm.domus.SC170	Nairn Museum	Nairn	http://nairnmuseum.co.uk/	pred
1942	mm.wiki.440	Nantclywd Y Dre	Ruthin	https://www.denbighshire.gov.uk/en/visitor/places-to-visit/museums-and-historic-houses/nantclwyd-y-dre.aspx	pred
1943	mm.domus.WA079	Nantgarw China Works Museum	Nantgarw	http://nantgarwchinaworksmuseum.co.uk/	pred
1944	mm.domus.NW028	Nantwich Museum	Nantwich	https://nantwichmuseum.org.uk/	pred
1945	mm.domus.WA069	Narberth Museum	Narbeth	https://www.narberthmuseum.co.uk/	pred
1946	mm.domus.SE573	National Army Museum	London	https://www.nam.ac.uk/	pred
1947	mm.aim.0677	National Badminton Museum	Milton Keynes	https://www.nationalbadmintonmuseum.com/	manual
1948	mm.aim.0678	National Civil War Centre - Newark Museum	Newark	http://www.nationalcivilwarcentre.com/	pred
1949	mm.domus.YH097	National Coal Mining Museum For England	Wakefield	https://www.ncm.org.uk/	pred
1951	mm.aim.0679	National Cycle Museum (Llandrindod Wells)	Llandrindod Wells	https://www.cyclemuseum.org.uk/	pred
1952	mm.aim.0337	National Emergency Services Museum	Sheffield	https://www.visitnesm.org.uk/support	manual
1953	mm.misc.069	National Fencing Museum	Nr. Malvern	http://www.fencingmuseum.com/	pred
1954	mm.domus.NW182	National Football Museum	Manchester	https://www.nationalfootballmuseum.com/	pred
1955	mm.domus.SE583	National Gallery	London	https://www.nationalgallery.org.uk/	pred
1956	mm.domus.SC283	National Gallery Of Scotland	Edinburgh	https://www.nationalgalleries.org/	manual
1957	mm.wiki.249	National Gas Museum	Leicester	http://www.nationalgasmuseum.org.uk/	pred
1958	mm.domus.SE341	National Heritage Centre For Horseracing And Sporting Art	Newmarket	https://discovernewmarket.co.uk/places/national-heritage-centre-for-horseracing-sporting-art/	pred
1959	mm.domus.EM078	National Justice Museum	Nottingham	https://www.nationaljusticemuseum.org.uk/	manual
1960	mm.domus.SE088	National Maritime Museum	London	https://www.rmg.co.uk/national-maritime-museum	pred
1961	mm.ace.1168	National Maritime Museum Cornwall	Falmouth	https://nmmc.co.uk/	pred
1962	mm.domus.SC189	National Mining Museum Scotland	Newtongrange	https://nationalminingmuseum.com/	manual
1963	mm.domus.SE081	National Motor Museum	Brockenhurst	https://www.beaulieu.co.uk/attractions/national-motor-museum/	pred
1964	mm.fcm.186	National Motorcycle Museum	Solihull	https://www.nationalmotorcyclemuseum.co.uk/	pred
1965	mm.domus.WA085	National Museum Cardiff	Cardiff	https://museum.wales/cardiff/	pred
1966	mm.domus.SC280	National Museum Of Flight	North Berwick	https://www.nms.ac.uk/national-museum-of-flight/	manual
1967	mm.domus.SC281	National Museum Of Rural Life	Newbridge	https://www.nms.ac.uk/national-museum-of-rural-life/	pred
1968	mm.domus.SC277	National Museum Of Scotland	Edinburgh	https://www.nms.ac.uk/national-museum-of-scotland/	pred
1969	mm.misc.092	National Museum of The Royal Navy, Hartlepool	Hartlepool	https://www.nmrn.org.uk/our-museums/national-museum-royal-navy-hartlepool	pred
1970	mm.domus.SE351	National Museum of The Royal Navy, Portsmouth	Portsmouth	https://www.nmrn.org.uk/	pred
1971	mm.New.79	National Needlework Archive	Newbury	https://www.nationalneedleworkarchive.org.uk/	manual
1972	mm.New.21	National Paralympic Heritage Centre	Aylesbury	https://www.paralympicheritage.org.uk/	pred
1973	mm.New.95	National Poo Museum	Sandown	https://poomuseum.org/find-us	pred
1974	mm.domus.SE444	National Portrait Gallery	London	https://www.npg.org.uk/	pred
1975	mm.domus.YH145	National Railway Museum	York	https://www.railwaymuseum.org.uk/	pred
1976	mm.domus.WA086	National Roman Legion Museum	Newport	https://museum.wales/roman/	pred
1977	mm.domus.YH146	National Science And Media Museum	Bradford	https://www.scienceandmediamuseum.org.uk/	pred
1978	mm.aim.0691	National Sikh Heritage Centre & Holocaust Museum	Derby	https://www.nationalsikhmuseum.com/	pred
1979	mm.domus.WA091	National Slate Museum	Llanberis	https://museum.wales/slate/	manual
1980	mm.musa.252	National Space Centre	Leicester	https://spacecentre.co.uk/	pred
1981	mm.aim.0692	National Stone Centre	Wirksworth	http://www.nationalstonecentre.org.uk/	pred
1982	mm.domus.EM076	National Tramway Museum	Matlock	https://www.tramway.co.uk/	manual
1983	mm.domus.EM010	National Trust Museum Of Childhood	Ashbourne	https://www.nationaltrust.org.uk/sudbury-hall-and-the-national-trust-museum-of-childhood	pred
1984	mm.New.54	National Videogame Museum	Sheffield	https://thenvm.org/about/	manual
1985	mm.domus.SC279	National War Museum Of Scotland	Edinburgh	https://www.nms.ac.uk/national-war-museum/	pred
