museum_id	twitter_id	facebook_pages	new_twitter	new_fb	comment_fb
mm.wiki.044	no_resource	['www.facebook.com/shire.horse.trust', 'en-gb.facebook.com/Shire.Horse.Trust']			
mm.domus.SE115	no_resource	['www.facebook.com/walsinghamvillage']			
mm.New.11	['twitter.com/kewgardens']	['www.facebook.com/kewgardens']			
mm.aim.0881	no_resource	en-gb.facebook.com/pages/category/Museum/Nisha-Shoe-Museum-1659880260964456/posts			
mm.aim.0882	['twitter.com/shorehammuseum', 'twitter.com/shorehammuseum/status/828893154833231872']	en-gb.facebook.com/pages/category/Nonprofit-Organization/Shoreham-Aircraft-Museum-505210912904684			
mm.domus.SC316	twitter.com/culture_nl/status/762654743537848320	no_resource			
mm.ace.333	twitter.com/shrewsmuseum	['www.facebook.com/shrewsburymuseum', 'en-gb.facebook.com/shrewsburymuseum']			
mm.domus.WM006	twitter.com/shropsregiment	['www.facebook.com/shropshireregimentalmuseum', 'en-gb.facebook.com/ShropshireRegimentalMuseum']			
mm.domus.WM136	['www.twitter.com/shugboroughnt', 'twitter.com/shugboroughnt']	['www.facebook.com/shugboroughestatent', 'en-gb.facebook.com/ShugboroughEstateNT/posts']			
mm.wiki.026	twitter.com/sicktodeathuk	no_resource			
mm.domus.SW156	twitter.com/sidmouthmuseum	en-gb.facebook.com/SidmouthMuseum			
mm.musa.310	no_resource	no_resource			
mm.misc.216	twitter.com/sidneynolantrst	['www.facebook.com/sidneynolantrust', 'en-gb.facebook.com/SidneyNolanTrust']			
mm.domus.NW082	no_resource	en-gb.facebook.com/pages/category/Cultural-Gifts-Store/MaccMuseumsShop/posts			
mm.domus.YH144	no_resource	en-gb.facebook.com/sionhillhall			
mm.wiki.251	twitter.com/sirjohnmoore	['www.facebook.com/sir-john-moore-foundation-123160907741617', 'www.facebook.com/sirjohnmoorevenue', 'en-gb.facebook.com/Sir-John-Moore-Foundation-123160907741617/?ref=page_internal']			
mm.domus.SE570	twitter.com/soanemuseum	['www.facebook.com/sirjohnsoanesmuseum', 'en-gb.facebook.com/SirJohnSoanesMuseum/shop']			
mm.musa.311	no_resource	no_resource			
mm.aim.0625	no_resource	no_resource			
mm.domus.SC246	no_resource	no_resource			
mm.domus.SE536	['twitter.com/sissinghurstnt']	['www.facebook.com/sissinghurst-castle-national-trust-332852743411045']			
mm.musa.312	twitter.com/sandklr	https://www.facebook.com/SandKLR/		https://www.facebook.com/SandKLR/	active
mm.musa.313	['www.twitter.com/sittingbournehm']	['www.facebook.com/sittingbournehm', 'en-gb.facebook.com/SittingbourneHM']			
mm.domus.NW176	['twitter.com/ntsizerghcastle', 'twitter.com/sizerghcastlent']	['www.facebook.com/sizerghcastlent', 'en-gb.facebook.com/SizerghCastleNT']			
mm.hha.168	twitter.com/search?q=%23SkaillHouse&src=typd	['www.facebook.com/skaillhouse', 'en-gb.facebook.com/Skaillhouse']			
mm.mgs.288	no_resource	no_resource			
mm.domus.SC191	no_resource	no_resource			
mm.domus.YH169	['twitter.com/eridinglma']	['www.facebook.com/eridinglma']			
mm.fcm.230	no_resource	no_resource			
mm.hha.127	['twitter.com/sledmerehouse', 'twitter.com/sledmerehouse/status/949565830530027521']	['www.facebook.com/sledmerehouseandgardens', 'en-gb.facebook.com/sledmerehouseandgardens/about']			
mm.domus.SE345	['twitter.com/thecurveslough', 'twitter.com/sloughmuseum']	['www.facebook.com/thesloughcurve']			
mm.mgs.346	['twitter.com/sma_shot', 'twitter.com/paisleyis']	['www.facebook.com/smashotpaisley', 'www.facebook.com/paisleyis']			
mm.New.67	no_resource	no_resource			
mm.New.89	no_resource	en-gb.facebook.com/SmallArmsSchoolCorps/posts			
mm.domus.SE537	twitter.com/smallhythent	en-gb.facebook.com/pages/category/Nonprofit-Organization/SmallhythePlaceNT/posts			
mm.aim.0892	twitter.com/smethwickmuseum	no_resource			
mm.domus.YH115	no_resource	no_resource			
mm.domus.NW106	twitter.com/smithillshall	en-gb.facebook.com/SmithillsHall/?rf=126697557373093			
mm.ace.1094	twitter.com/smithyheritage	en-gb.facebook.com/SmithyHeritage			
mm.wiki.034	['twitter.com/jamaicainn']	['www.facebook.com/jamaicainncornwall']			
mm.fcm.231	['www.twitter.com/museumslondon', 'twitter.com/museumslondon']	['www.facebook.com/museumslondon', 'en-gb.facebook.com/smythsonnewbondstreet']			
mm.domus.SW224	twitter.com/snowshillmanor	['www.facebook.com/snowshillmanornt', 'en-gb.facebook.com/SnowshillManorNT']			
mm.domus.SE160	twitter.com/socantiquaries	['www.facebook.com/societyofantiquariesoflondon', 'en-gb.facebook.com/SocietyofAntiquariesofLondon']			
mm.domus.WM132	twitter.com/sohohousemuseum	['www.facebook.com/sohohousemuseum']			
mm.domus.SW158	twitter.com/soldiersofglos	['www.facebook.com/soldiersofgloucestershire', 'en-gb.facebook.com/SoldiersOfGloucestershire']			
mm.aim.0898	twitter.com/sofotrust	['www.facebook.com/soldiersofoxfordshire', 'en-gb.facebook.com/SoldiersOfOxfordshire']			
mm.domus.SE452	no_resource	['www.facebook.com/solentskymuseum', 'en-gb.facebook.com/solentskymuseum']			
mm.aim.0900	['twitter.com/solwayaviationm', 'twitter.com/solwayaviation/status/1256106863336271872']	['www.facebook.com/solwayaviationmuseum', 'www.facebook.com/solwayaviationmuseum', 'en-gb.facebook.com/solwayaviationmuseum']			
mm.hha.083	['twitter.com/somerleytonhall', 'twitter.com/somerleytonhall/status/960460627742482432']	['www.facebook.com/somerleytonhall', 'en-gb.facebook.com/SomerleytonHall']			
mm.wiki.330	no_resource	['www.facebook.com/somersetanddorsetrailway', 'en-gb.facebook.com/somersetanddorsetrailway']			
mm.musa.314	no_resource	['facebook.com/148131165202071', 'www.facebook.com/somersetbrickandtilemuseum/photos/a.844139348934579/4599436146738195', 'www.facebook.com/148131165202071/posts/4538346142847196', 'www.facebook.com/somersetbrickandtilemuseum/posts/4333476466667499', 'en-gb.facebook.com/Somersetbrickandtilemuseum/posts']			
mm.domus.SW190	no_resource	en-gb.facebook.com/pages/category/History-Museum/Somerset-Cricket-Museum-163053987129462			
mm.domus.SW124	['twitter.com/somersetmuseum', 'twitter.com/somersetmuseum/status/913375266017353728']	['facebook.com/146425708779693', 'www.facebook.com/museumofsomerset/photos/a.185219368233660/3954833887938837', 'facebook.com/287437378047468', 'www.facebook.com/museumofsomerset/photos/a.185219368233660/3949207048501521', 'facebook.com/425929230833260', 'www.facebook.com/museumofsomerset/photos/a.185219368233660/3923183347770558', 'en-gb.facebook.com/museumofsomerset/about']			
mm.domus.SW123	twitter.com/somersetrlm	['facebook.com/289816457725591', 'www.facebook.com/somersetrlm/photos/a.424004470973455/5654945164546000', 'www.facebook.com/somersetrlm/photos/a.424004470973455/5640716252635558', 'facebook.com/615507895133418', 'www.facebook.com/somersetrlm/posts/5636043163102867', 'en-gb.facebook.com/SomersetRLM']			
mm.domus.NI013	['twitter.com/sommeassoc']	['www.facebook.com/pages/the-somme-association/140029992732757']			
mm.hha.180	twitter.com/sorncastle	['www.facebook.com/sorncastle', 'en-gb.facebook.com/sorncastle/posts']			
mm.domus.NE076	twitter.com/souternt	['www.facebook.com/pages/souter-lighthouse-and-the-leas/121099604597932', 'en-gb.facebook.com/SouterNT']			
mm.aim.0907	['twitter.com/southdevonrly', 'twitter.com/southdevonrly/status/1116683812543578113']	['www.facebook.com/southdevonrailway', 'en-gb.facebook.com/southdevonminiaturerailway']			
mm.fcm.232	no_resource	no_resource			
mm.domus.SE060	twitter.com/slg_artupdates	['en-gb.facebook.com/southlondongallery', 'en-gb.facebook.com/southlondongallery/reviews']			
mm.domus.SW171	no_resource	en-gb.facebook.com/pages/category/Art-Museum/South-Molton-Museum-213839668661869			
mm.domus.NW094	no_resource	https://www.facebook.com/pg/SouthRibbleMuseumandExhibitionCentre/community/?ref=page_internal			
mm.domus.NE030	twitter.com/s_shieldsmuseum	['www.facebook.com/southshieldsmuseum', 'en-gb.facebook.com/southshieldsmuseum']			
mm.musa.316	twitter.com/strps_rail	['www.facebook.com/southtynedalerailway', 'www.facebook.com/the-station-cafe-at-alston-slaggyford-111412277705879', 'en-gb.facebook.com/southtynedalerailway/?comment_id=Y29tbWVudDoyOTE1MzM0NjQxODc5NjU0XzI5MTc2OTg1ODgzMDk5MjY%3D']			
mm.domus.WA063	twitter.com/swminersmuseum	en-gb.facebook.com/SWMinersMuseum			
mm.domus.WA071	no_resource	no_resource			
mm.ace.1144	['www.twitter.com/aeroventuresyam', 'twitter.com/aeroventuresyam']	['www.facebook.com/aeroventuresyam', 'en-gb.facebook.com/AeroventureSYAM/events']			
mm.ace.1119	no_resource	['facebook.com/sytmltd']			
mm.domus.SE277	twitter.com/artgallerysoton	['en-gb.facebook.com/southamptoncityartgallery', 'en-gb.facebook.com/SouthamptonCityArtGallery/posts/?ref=page_internal']			
mm.wiki.104	no_resource	['www.facebook.com/southburnarchaeologicalmuseum']			
mm.domus.SE246	twitter.com/southendmuseums/status/1240254924786528257	en-gb.facebook.com/southendmuseums/events			
mm.domus.SE195	twitter.com/southendmuseums/status/1240254924786528257	en-gb.facebook.com/southendmuseums			
mm.domus.SE492	twitter.com/southendmuseums	en-gb.facebook.com/southendmuseums			
mm.domus.SE343	twitter.com/southsea_castle	['www.facebook.com/southseacastle', 'en-gb.facebook.com/SouthseaCastle']			
mm.wiki.173	twitter.com/southsidehouse1	no_resource			
mm.hha.098	no_resource	no_resource			
mm.domus.SE430	twitter.com/southwoldmuseum	no_resource			
mm.misc.123	no_resource	en-gb.facebook.com/The-Southwold-Sailors-Reading-Room-347224818732642/photos/?ref=page_internal			
mm.ace.1275	['twitter.com/sg_soc', 'twitter.com/sg_soc']	no_resource			
mm.domus.NW171	twitter.com/ntspekehall	['www.facebook.com/ntspekehall', 'en-gb.facebook.com/NTSpekeHall']			
mm.domus.SE422	twitter.com/spelthornemuseu	['www.facebook.com/groups/190760607732257', 'en-gb.facebook.com/SpelthorneVC']			
mm.wiki.174	twitter.com/spencerhouse11	en-gb.facebook.com/SpencerHouseLtd			
mm.domus.SE606	['twitter.com/spitfiremuseum']	['www.facebook.com/spitfirehurricanememorialmuseum', 'en-gb.facebook.com/pages/category/History-Museum/SpitfireHurricaneMemorialMuseum/posts']			
mm.domus.WM092	twitter.com/spodeworks	en-gb.facebook.com/SpodeMuseumTrustHeritageCentre			
mm.domus.NI020	no_resource	no_resource			
mm.domus.YH138	no_resource	no_resource			
mm.domus.SW127	twitter.com/ssgreatbritain	['www.facebook.com/ssgreatbritain', 'en-gb.facebook.com/SSGreatBritain']			
mm.New.3	twitter.com/ssnomadic	en-gb.facebook.com/NomadicBelfast			
mm.domus.SW184	['twitter.com/stagnesturtle']	en-gb.facebook.com/St-Agnes-Museum-202734939908113/posts			
mm.aim.0931	twitter.com/staorgantheatre	['www.facebook.com/1696818363881307', 'en-gb.facebook.com/StAlbansSquatlife']			
mm.misc.124	no_resource	['www.facebook.com/pages/st-albans-south-signal-box/434576123356154', 'en-gb.facebook.com/St-Albans-South-Signal-Box-434576123356154/reviews/?referrer=page_recommendations_see_all']			
mm.Mus70Cal.027	twitter.com/museumsunista	en-gb.facebook.com/StAndrewsCathedralSchool			
mm.domus.SC255	twitter.com/museumsunista	en-gb.facebook.com/standrewsmuseum/?hc_location=ufi			
mm.domus.SC245	twitter.com/staprestrust	en-gb.facebook.com/StAPTMuseum			
mm.musa.319	no_resource	no_resource			
mm.musa.320	no_resource	no_resource			
mm.domus.SE461	twitter.com/stbarbemuseum	en-gb.facebook.com/StBarbeMuseum			
mm.ace.1211	no_resource	no_resource			
mm.musa.321	['twitter.com/stbrideschurch', 'twitter.com/stbrides_choir']	['www.facebook.com/stbrideschurch', 'www.facebook.com/stbrideschoir']			
mm.misc.157	twitter.com/stceciliashall	en-gb.facebook.com/stceciliashall			
mm.domus.WA087	twitter.com/stfagans_museum	https://www.facebook.com/stfagansmuseum/		https://www.facebook.com/stfagansmuseum/	missing link
mm.musa.322	twitter.com/thenorrismuseum	en-gb.facebook.com/stivestate			
mm.fcm.235	no_resource	no_resource			
mm.musa.323	twitter.com/museumofglos	no_resource			
mm.domus.WM017	no_resource	https://www.facebook.com/warwickshiremuseum		https://www.facebook.com/warwickshiremuseum	joint
mm.aim.0925	no_resource	no_resource			
mm.domus.SE188	['twitter.com/thebaytrust']	['facebook.com/thebaytrust']		['facebook.com/thebaytrust']	joint
mm.domus.NW156	no_resource	no_resource			
mm.hha.027	twitter.com/st_marys_house	['www.facebook.com/pages/st-marys-house-and-gardens/392179487515953', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/St-Marys-House-and-Gardens-392179487515953']			
mm.musa.325	no_resource	no_resource		no_resource	dropped
mm.musa.326	no_resource	no_resource			
mm.domus.SW203	['www.twitter.com/ntmichaelsmount', 'twitter.com/ntmichaelsmount/status/1072132715942686720']	['www.facebook.com/stmichaelsmount', 'en-gb.facebook.com/stmichaelsmount?group_id=0&filter=1']			
mm.domus.SC133	twitter.com/stmungomuseum	['www.facebook.com/stmungo.glasgowmuseums', 'en-gb.facebook.com/StMungo.GlasgowMuseums/about']			
mm.domus.SE504	twitter.com/stneotsmuseum	['facebook.com/stneotsmuseum', 'en-gb.facebook.com/stneotsmuseum']			
mm.domus.SW091	['www.twitter.com/nixpriory', 'twitter.com/nixpriory']	['www.facebook.com/nixpriory']			
mm.wiki.170	['twitter.com/stpaulslondon']	['facebook.com/stpaulscathedral', 'en-gb.facebook.com/stpaulscathedral']			
mm.mgs.333	twitter.com/abdnspaceport	no_resource			
mm.domus.SC268	no_resource	no_resource			
mm.ace.1285	no_resource	no_resource			
mm.wiki.462	no_resource	no_resource			
mm.misc.197	no_resource	no_resource			
mm.mgs.384	twitter.com/search?q=%23staffinmuseum	['www.facebook.com/staffindinosaurmuseum', 'en-gb.facebook.com/StaffinDinosaurMuseum']			
mm.domus.WM104	twitter.com/staffordcastleg	en-gb.facebook.com/events/stafford-castle/stafford-castle-music-festival/253569085126303			
mm.domus.WM101	no_resource	no_resource			
mm.domus.SE360	twitter.com/stainedglassmus	en-gb.facebook.com/thestainedglassmuseum			
mm.ace.1183	twitter.com/staircasehouse	en-gb.facebook.com/StaircaseHouse1			
mm.fcm.239	['twitter.com/norfolkbroads']	['www.facebook.com/norfolkandsuffolkbroads', 'en-gb.facebook.com/Norfolkfiremuseum/posts']			
mm.domus.SE558	twitter.com/standennt	['www.facebook.com/standennt', 'en-gb.facebook.com/StandenNT']			
mm.hha.090	twitter.com/stanfordhallcsa	en-gb.facebook.com/Stanfordweddings			
mm.domus.SE359	twitter.com/spencercookham	['en-gb.facebook.com/public/stanley-spencer']			
mm.musa.328	no_resource	['www.facebook.com/stansted.windmill', 'en-gb.facebook.com/Stansted.Windmill']			
mm.hha.028	twitter.com/stanstedpark	['www.facebook.com/stansted.park', 'en-gb.facebook.com/stansted.park']			
mm.hha.057	twitter.com/stanwayhouse	no_resource			
mm.New.59	twitter.com/barnrailwa	en-gb.facebook.com/statfoldbarnrailway			
mm.domus.SW069	['twitter.com/steam_museum']	['www.facebook.com/steammuseum', 'en-gb.facebook.com/steammuseum']			
mm.domus.SE496	['www.twitter.com/stephenshouse']	['www.facebook.com/stephenshouseandgardens', 'en-gb.facebook.com/StephenWebsterJewellery']			
mm.domus.NE031	twitter.com/stephensonrail	['www.facebook.com/stephensonrailway', 'www.facebook.com/stephensonrailway', 'en-gb.facebook.com/stephensonrailway']			
mm.domus.SE358	no_resource	no_resource			
mm.misc.154	no_resource	no_resource			
mm.domus.SE357	no_resource	no_resource			
mm.domus.SC192	twitter.com/smithmuseum	['www.facebook.com/thestirlingsmith', 'www.facebook.com/thesmithartgalleryandmuseum', 'en-gb.facebook.com/pages/category/Art-Gallery/TheStirlingSmith/about']			
mm.hha.049	['twitter.com/stockgaylard1']	['www.facebook.com/stockgaylard']			
mm.domus.NW192	twitter.com/smbc_museums	no_resource			
mm.domus.NW017	twitter.com/smbc_museums	en-gb.facebook.com/StockportMuseums			
mm.domus.SE356	twitter.com/stockwooddc	['www.facebook.com/stockwooddc', 'www.facebook.com/culturetrustuk', 'en-gb.facebook.com/StockwoodDC']			
mm.aim.0941	no_resource	no_resource			
mm.wiki.429	no_resource	no_resource			
mm.misc.159	https://twitter.com/RomanBathMuseum	https://www.facebook.com/StonehengeEH, https://www.facebook.com/StonehengeEnglishHeritage		https://www.facebook.com/StonehengeEH, https://www.facebook.com/StonehengeEnglishHeritage	other
mm.wiki.365	['www.twitter.com/stoneleighdave']	['www.facebook.com/stoneleighabbey1', 'en-gb.facebook.com/stoneleighabbey1']			
mm.musa.329	twitter.com/ntstoneywell	['www.facebook.com/ntstoneywell']			
mm.wiki.313	twitter.com/stonorpark	['www.facebook.com/stonorpark', 'en-gb.facebook.com/stonorpark']			
mm.domus.WA006	twitter.com/storielbangor	['www.facebook.com/storielbangor', 'en-gb.facebook.com/STORIELbangor/about']			
mm.aim.0943	twitter.com/stotfoldmill	['www.facebook.com/stotfold-watermill-340512572634804', 'en-gb.facebook.com/stotfoldmill']			
mm.domus.NW163	no_resource	['www.facebook.com/stottpark']			
mm.domus.SW221	['twitter.com/ntstourhead']	['www.facebook.com/stourheadnationaltrust', 'en-gb.facebook.com/stourheadfarmshop']			
mm.misc.125	twitter.com/stowaero	['www.facebook.com/stow-maries-great-war-aerodrome-1746813822236161', 'en-gb.facebook.com/pages/category/Community-Museum/Stow-Maries-Great-War-Aerodrome-1746813822236161']			
mm.hha.007	twitter.com/stowehouse	['www.facebook.com/stowehouse', 'en-gb.facebook.com/StoweHouse/photos/a.308291782533664/2431134733582681/?type=3&eid=ARDfoNwvBt7YDzE_rC-Q-xotBZqVCbyhO0BFAubsHys1YbUZsFBpRz8LvAAU_ael8aRslt0hTgGAfZ4U&ifg=1']			
mm.domus.SC307	no_resource	['www.facebook.com/strachur-smiddy-museum-crafts-106870590948814', 'en-gb.facebook.com/pages/category/Nonprofit-Organization/Strachur-Smiddy-Museum-Craft-Shop-1471773526399339']			
mm.hha.184	twitter.com/stradeycastle	['www.facebook.com/stradeycastle', 'en-gb.facebook.com/stradeycastle']			
mm.domus.SE105	twitter.com/strangershall	en-gb.facebook.com/StrangersHall			
mm.domus.SC065	no_resource	en-gb.facebook.com/pages/category/History-Museum/Stranraer-Museum-340479356058406			
mm.hha.010	no_resource	no_resource			
mm.wiki.366	twitter.com/stratfordarmour	en-gb.facebook.com/stratfordarmouriesinfo			
mm.domus.SC194	twitter.com/navermuseum	['www.facebook.com/strathnavermuseum', 'en-gb.facebook.com/StrathnaverMuseum']			
mm.ace.1258	twitter.com/strawbhillhouse	['www.facebook.com/strawberryhillhouse', 'en-gb.facebook.com/StrawberryHillHouse']			
mm.domus.YH136	https://twitter.com/Tate_StIves	en-gb.facebook.com/hullmuseums/events			
mm.wiki.016	no_resource	no_resource			
mm.domus.NW068	no_resource	no_resource			
mm.domus.SC195	twitter.com/stromnessmuseum	['www.facebook.com/stromnessmuseum', 'en-gb.facebook.com/stromnessmuseum']			
mm.wiki.290	twitter.com/strumpshawfair	['www.facebook.com/strumpshawsteammuseum', 'en-gb.facebook.com/StrumpshawSteamMuseum']			
mm.ace.1103	twitter.com/belpermill	['www.facebook.com/belpermill']			
mm.wiki.045	no_resource	en-gb.facebook.com/stuarthousetrust			
mm.domus.SW167	twitter.com/sturmill	no_resource			
mm.domus.EM086	twitter.com/sudbury_hallnt	['www.facebook.com/sudburyhall', 'en-gb.facebook.com/SudburyHall']			
mm.wiki.352	no_resource	no_resource			
mm.hha.058	['twitter.com/sudeleycastle']	['www.facebook.com/sudeleycastle']			
mm.domus.NW104	twitter.com/sudleyhouse	en-gb.facebook.com/sudleyhouse			
mm.ace.1252	twitter.com/sk_regt_museum	['www.facebook.com/suffolkregimentmuseum', 'en-gb.facebook.com/suffolkregimentmuseum']			
mm.hha.105	no_resource	no_resource			
mm.domus.EM006	twitter.com/sulgravemanor	no_resource			
mm.domus.SC196	twitter.com/summerleemuseum	['www.facebook.com/summerleemuseum', 'www.facebook.com/northlanarkshireheritage', 'en-gb.facebook.com/summerleemuseum']			
mm.domus.NE032	twitter.com/sundmuseum	['www.facebook.com/sunderlandmuseum', 'en-gb.facebook.com/sunderlandmuseum']			
mm.aim82NM.010	['twitter.com/hedonblog']	['www.facebook.com/hedon.blog', 'en-gb.facebook.com/SunkIsland/posts']			
mm.aim.0951	no_resource	en-gb.facebook.com/pages/category/History-Museum/Sunken-Secrets-1535969326668771			
mm.ace.1122	no_resource	['www.facebook.com/sunnycroftnt', 'en-gb.facebook.com/SunnycroftNT']			
mm.mgs.301	no_resource	no_resource			
mm.aim.0338	twitter.com/surreyfiretrust	en-gb.facebook.com/surreyfiremuseum/posts			
mm.domus.SE353	twitter.com/surreyheathmuse	no_resource			
mm.wiki.360	['twitter.com/surreyhillsaonb']	['www.facebook.com/pages/surrey-hills/9961737122']			
mm.musa.332	no_resource	['www.facebook.com/pages/horam-manor-farm/777259848966902']			
mm.misc.126	['twitter.com/nt_suttonhoo', 'twitter.com/NT_SuttonHoo/status/1355943428568141832']	['www.facebook.com/suttonhoont', 'www.facebook.com/suttonhoont', 'en-gb.facebook.com/SuttonhooNT']			
mm.domus.SE523	twitter.com/suttonhousent	www.facebook.com/suttonhousent		www.facebook.com/suttonhousent	multiple links
mm.hha.128	no_resource	en-gb.facebook.com/pages/category/Sports-Event/SuttonPark10k/posts			
mm.domus.SE135	twitter.com/swaffhammuseum	en-gb.facebook.com/pages/category/History-Museum/Swaffham-Museum-Ltd-864867836945078			
mm.ace.1096	no_resource	no_resource			
mm.musa.334	['twitter.com/swaledalemuseum', 'twitter.com/thisisswaledale']	['www.facebook.com/pages/swaledale-museum/205985662751648']			
mm.domus.SW169	['twitter.com/dorsettourism']	['www.facebook.com/swanagemuseum', 'www.facebook.com/visitdorset', 'en-gb.facebook.com/SwanageMuseum']			
mm.aim.1206	twitter.com/swanrailway	['www.facebook.com/swanagerailway', 'en-gb.facebook.com/swanagerailway/posts']			
mm.misc.016	twitter.com/swanseabus	['www.facebook.com/swanseabusmuseum', 'en-gb.facebook.com/swanseabusmuseum']			
mm.domus.WA033	twitter.com/swanseamuseum	['www.facebook.com/swanseamuseum', 'en-gb.facebook.com/swanseamuseum']			
mm.New.148	twitter.com/swarthmoorhall	['www.facebook.com/swarthmoorhall', 'en-gb.facebook.com/SwarthmoorHall']			
mm.New.155	twitter.com/swedenborghouse	['www.facebook.com/swedenborghouse', 'en-gb.facebook.com/swedenborghouse']			
mm.domus.SW070	twitter.com/museumandart	['www.facebook.com/museumandartgallery', 'www.facebook.com/museumandartgallery', 'en-gb.facebook.com/MuseumandArtGallery']			
mm.domus.SE352	no_resource	no_resource			
mm.wiki.430	['twitter.com/swtan1910']	['www.facebook.com/swtanchurchbay']			
mm.hha.002	twitter.com/syonparkhouse	['www.facebook.com/syonhouseandgardens']			
mm.domus.WA099	['twitter.com/visiting_conwy', 'twitter.com/shjmuseum']	['www.facebook.com/visitingconwy', 'en-gb.facebook.com/SirHenryJonesMuseum/posts']			
mm.wiki.300	no_resource	en-gb.facebook.com/SywellAviationMuseum			
mm.domus.NW143	no_resource	no_resource			
mm.wiki.431	['twitter.com/taclataid']	['www.facebook.com/angleseytransportmuseumtaclataid']			
mm.domus.SC269	twitter.com/taigh_c	['www.facebook.com/taighchearsabhagh', 'en-gb.facebook.com/TaighChearsabhagh']			
mm.domus.SC273	no_resource	['www.facebook.com/kildonan-museum-south-uist-historical-society-1034191443261237', 'www.facebook.com/kildonancafe']			
mm.domus.SC197	twitter.com/tainmuseum	['www.facebook.com/pages/tain-district-museum-and-clan-ross-centre/222578941260401', 'en-gb.facebook.com/pages/category/History-Museum/Tain-District-Museum-and-Clan-Ross-Centre-222578941260401']			
mm.domus.SC290	['twitter.com/talbotrice75']	['facebook.com/talbotricegallery', 'en-gb.facebook.com/talbotricegallery']			
mm.domus.WA050	['twitter.com/talyllynrailway', 'twitter.com/narrowgaugerm']	['www.facebook.com/talyllyn', 'en-gb.facebook.com/NarrowGaugeMuseum']			
mm.wiki.087	no_resource	no_resource			
mm.domus.NW189	no_resource	no_resource			
mm.domus.WM024	twitter.com/tamworthcastle	['www.facebook.com/tamworthcastle', 'en-gb.facebook.com/tamworthcastle']			
mm.domus.NE048	twitter.com/tanfieldrailway	['www.facebook.com/tanfieldrailway', 'en-gb.facebook.com/tanfieldrailway']			
mm.domus.SE565	twitter.com/museumtangmere	['www.facebook.com/groups/tmamadmin']			
mm.domus.SC198	no_resource	no_resource			
mm.domus.SW131	twitter.com/tankmuseum	['www.facebook.com/tankmuseum', 'en-gb.facebook.com/tankmuseum']			
mm.misc.107	https://twitter.com/Tate	https://www.facebook.com/tategallery			
mm.mgs.282	twitter.com/tarbatdiscovery	['www.facebook.com/tarbatdiscoverycentre', 'en-gb.facebook.com/tarbatdiscoverycentre']			
mm.domus.SE017	twitter.com/tatebritain	no_resource			
mm.domus.NW099	twitter.com/tateliverpool	en-gb.facebook.com/tateliverpool			
mm.ace.1136	no_resource	no_resource			
mm.domus.SW170	twitter.com/tate_stives	en-gb.facebook.com/stivestate			
mm.domus.EM090	twitter.com/nttattershall	['www.facebook.com/nttattershall', 'en-gb.facebook.com/NTTattershall/posts']			
mm.domus.NW180	twitter.com/tatton_park	['www.facebook.com/tattonpark']			
mm.ace.1154	twitter.com/tavimuseum	['en-gb.facebook.com/tavistockmuseum', 'en-gb.facebook.com/TavistockMuseum']			
mm.mgs.372	no_resource	no_resource			
mm.misc.254	['twitter.com/maidstoneinfo']	['en-gb.facebook.com/visitmaidstone', 'en-gb.facebook.com/TeaPotIsland']			
mm.musa.335	no_resource	['www.facebook.com/teddy-bear-museum-dorchester-120261464783901', 'en-gb.facebook.com/teddybearmuseumdorch']			
mm.aim82M.044	twitter.com/teescottage?lang=sv	['www.facebook.com/pages/tees-cottage-pumping-station/454833884644136', 'en-gb.facebook.com/Tees-Cottage-Pumping-Station-454833884644136/posts']			
mm.musa.337	twitter.com/teifivrailway	['facebook.com/teifivalleyrly', 'www.facebook.com/teifivalleyrly', 'en-gb.facebook.com/TeifiValleyRly']			
mm.domus.SW103	twitter.com/teignheritage	en-gb.facebook.com/TeignHeri			
mm.domus.SW207	['twitter.com/pkporthcurno', 'twitter.com/pkporthcurno/status/1192566901572096000']	['www.facebook.com/pkporthcurno', 'en-gb.facebook.com/TelegraphMuseumPorthcurno/posts']			
mm.domus.YH007	twitter.com/templenewsam	['www.facebook.com/templenewsamestate', 'en-gb.facebook.com/templenewsamestate']			
mm.domus.WM009	twitter.com/wm_museumdev/status/974301355631431680	['www.facebook.com/tenburymuseum', 'en-gb.facebook.com/tenburymuseum']			
mm.domus.WA064	['www.twitter.com/tenbymuseum', 'twitter.com/tenbymuseum']	['www.facebook.com/tenbymuseumandartgallery', 'en-gb.facebook.com/tenbymuseumandartgallery']			
mm.musa.339	twitter.com/tenementhouse11	en-gb.facebook.com/TenementHouseNTS			
mm.domus.SE372	twitter.com/tanddmuseum	no_resource			
mm.misc.148	twitter.com/World_Museum/status/1055170617446686721	no_resource			
mm.domus.SW181	['twitter.com/museumtetbury', 'twitter.com/tetburytc', 'twitter.com/MuseumAthelstan/status/1098970029595480064']	['www.facebook.com/tetbury-police-museum-and-courtroom-247080042092039', 'en-gb.facebook.com/pages/category/Nonprofit-Organization/Tetbury-Police-Museum-and-Courtroom-247080042092039']			
mm.wiki.146	twitter.com/tewksheritage	['www.facebook.com/pages/tewkesbury-heritage-visitor-centre/266571303522771']			
